mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
1,QPSK,2,24.0,70000,215040000,442236,0.002056529017857143,3528,0.0504,0.002056529017857144,0.01932563219857831,7.304402389505804e-05
2,16QAM,4,24.0,70000,430080000,3358138,0.007808170572916667,16457,0.2351,0.007808170572916666,0.03504586874209646,0.00013246093310257038
3,64QAM,6,24.0,70000,645120000,15450052,0.023949113343253968,47195,0.6742142857142858,0.023949113343253982,0.05480144440580374,0.00020712999054984073
0,BPSK,1,26.0,70000,107520000,73340,0.0006821056547619048,1035,0.014785714285714286,0.0006821056547619051,0.011160027932216165,4.2180940761683384e-05
1,QPSK,2,26.0,70000,215040000,287495,0.0013369373139880951,2191,0.0313,0.0013369373139880954,0.015762103442207822,5.9575151210510054e-05
2,16QAM,4,26.0,70000,430080000,2155402,0.005011630394345238,10824,0.15462857142857142,0.0050116303943452374,0.028496965325985956,0.00010770840481798502
3,64QAM,6,26.0,70000,645120000,10140499,0.01571877945188492,35864,0.5123428571428571,0.015718779451884917,0.045346081164269046,0.00017139207670286593
0,BPSK,1,28.0,70000,107520000,42116,0.00039170386904761905,649,0.009271428571428571,0.00039170386904761905,0.008505690498012346,3.2148488266608275e-05
1,QPSK,2,28.0,70000,215040000,170096,0.0007909970238095238,1410,0.020142857142857143,0.0007909970238095237,0.011928234124208598,4.5084487246871835e-05
2,16QAM,4,28.0,70000,430080000,1347518,0.0031331798735119046,7071,0.10101428571428571,0.003133179873511905,0.022166315456914703,8.378079740229053e-05
3,64QAM,6,28.0,70000,645120000,6542635,0.01014173332093254,25694,0.36705714285714286,0.010141733320932537,0.03663980299192444,0.00013848543829004625
0,BPSK,1,28.5,70000,107520000,36717,0.00034148995535714284,601,0.008585714285714285,0.00034148995535714284,0.007428759177744632,2.8078070477287097e-05
1,QPSK,2,28.5,70000,215040000,154982,0.0007207124255952381,1267,0.0181,0.0007207124255952381,0.010958602701976286,4.14196249516996e-05
2,16QAM,4,28.5,70000,430080000,1232011,0.0028646089099702383,6388,0.09125714285714286,0.0028646089099702374,0.021205090491191625,8.014770852616217e-05
3,64QAM,6,28.5,70000,645120000,5956263,0.009232798549107142,23442,0.3348857142857143,0.009232798549107144,0.03511011412545054,0.00013270375782719736
0,BPSK,1,29.0,70000,107520000,29510,0.0002744605654761905,476,0.0068,0.00027446056547619026,0.006916318220485526,2.614122571369928e-05
1,QPSK,2,29.0,70000,215040000,120420,0.0005599888392857143,1093,0.015614285714285714,0.0005599888392857145,0.009877368184586083,3.733294260605186e-05
2,16QAM,4,29.0,70000,430080000,1017156,0.0023650390625,5609,0.08012857142857142,0.0023650390624999997,0.01887896357420622,7.13557751828525e-05
3,64QAM,6,29.0,70000,645120000,5150020,0.00798304191468254,21216,0.3030857142857143,0.007983041914682538,0.03208146644036301,0.00012125654556495014
0,BPSK,1,29.5,70000,107520000,33013,0.0003070405505952381,460,0.006571428571428572,0.0003070405505952382,0.007669138334705333,2.898661829111763e-05
1,QPSK,2,29.5,70000,215040000,127231,0.0005916620163690476,1013,0.01447142857142857,0.0005916620163690477,0.01057660729928117,3.997581804098353e-05
2,16QAM,4,29.5,70000,430080000,970227,0.002255922154017857,5083,0.07261428571428571,0.0022559221540178562,0.019126631842119622,7.229187324648248e-05
3,64QAM,6,29.5,70000,645120000,4723202,0.007321431671626984,19334,0.2762,0.007321431671626986,0.03142903067297805,0.00011879057015502987
0,BPSK,1,30.0,70000,107520000,27771,0.00025828683035714284,417,0.005957142857142857,0.00025828683035714295,0.007048213738518679,2.6639743913356074e-05
1,QPSK,2,30.0,70000,215040000,108317,0.0005037062872023809,901,0.012871428571428572,0.0005037062872023808,0.009719089136267569,3.6734704035190767e-05
2,16QAM,4,30.0,70000,430080000,856243,0.001990892392113095,4574,0.06534285714285715,0.0019908923921130956,0.01778293227387143,6.721316625452593e-05
3,64QAM,6,30.0,70000,645120000,4218021,0.006538351004464286,17499,0.24998571428571428,0.006538351004464284,0.029596440236011896,0.00011186402936753324
