profile,requested_blocks_per_seed,snr_db,checkpoint_idx,blocks_per_seed,pooled_blocks,mode_id,modulation,pooled_ber,pooled_se,ci95_low,ci95_high,overlaps_ber_target,z_ab
deep,70000,18.0,3,15000,30000,0,BPSK,0.0041806423611111115,0.00016148454014664772,0.003864132662423682,0.004497152059798541,False,0.17120599974778683
deep,70000,18.0,3,15000,30000,1,QPSK,0.008046419270833334,0.0002220382708695032,0.0076112242599291075,0.00848161428173756,False,0.5804545483128624
deep,70000,18.0,3,15000,30000,2,16QAM,0.028509006076388888,0.0003720125293932736,0.027779861518778072,0.029238150633999704,False,0.546185173274833
deep,70000,18.0,3,15000,30000,3,64QAM,0.07406627965856481,0.000493301856078948,0.07309940802065007,0.07503315129647956,False,0.2985332494771397
deep,70000,18.0,4,20000,40000,0,BPSK,0.004174609375,0.00013961911410312675,0.0039009559113578713,0.0044482628386421285,False,0.4648949290440174
deep,70000,18.0,4,20000,40000,1,QPSK,0.008047509765625,0.0001918161194075914,0.007671550171586121,0.00842346935966388,False,1.0154280408393688
deep,70000,18.0,4,20000,40000,2,16QAM,0.028553230794270832,0.00032221565602111145,0.027921688108469452,0.029184773480072212,False,1.1808202252182576
deep,70000,18.0,4,20000,40000,3,64QAM,0.07412340494791667,0.0004274202329831896,0.07328566129126961,0.07496114860456372,False,0.8995550177264553
deep,70000,18.0,5,25000,50000,0,BPSK,0.004169309895833333,0.0001240829042069239,0.003926107403587762,0.0044125123880789045,False,0.2616044112272334
deep,70000,18.0,5,25000,50000,1,QPSK,0.00807564453125,0.0001711035861250839,0.007740281502444836,0.008411007560055165,False,0.7214543030944053
deep,70000,18.0,5,25000,50000,2,16QAM,0.02870062174479167,0.0002885560874970705,0.02813505181329741,0.029266191676285927,False,1.037640723361219
deep,70000,18.0,5,25000,50000,3,64QAM,0.07432491753472223,0.00038297930933791285,0.07357427808841992,0.07507555698102454,False,0.8212721117605069
deep,70000,18.0,6,30000,60000,0,BPSK,0.004228819444444445,0.00011380239478310038,0.004005766750669568,0.004451872138219321,False,0.371277780864817
deep,70000,18.0,6,30000,60000,1,QPSK,0.008164236111111112,0.00015717037092895044,0.00785618218409037,0.008472290038131854,False,0.872497804405644
deep,70000,18.0,6,30000,60000,2,16QAM,0.028793592664930555,0.000264569446205343,0.02827503655036808,0.02931214877949303,False,1.106605428640753
deep,70000,18.0,6,30000,60000,3,64QAM,0.07440118634259259,0.00035040024828170705,0.07371440185596044,0.07508797082922473,False,0.6238493797944122
deep,70000,18.0,7,35000,70000,0,BPSK,0.004148828125,0.00010438789033190483,0.0039442278599494665,0.004353428390050534,False,0.1634018373742153
deep,70000,18.0,7,35000,70000,1,QPSK,0.008036323474702381,0.00014423867342347322,0.007753615674792374,0.00831903127461239,False,0.7325293553788012
deep,70000,18.0,7,35000,70000,2,16QAM,0.02861015392485119,0.0002433984854156637,0.02813309289343649,0.029087214956265893,False,1.0099177140505369
deep,70000,18.0,7,35000,70000,3,64QAM,0.07424062189980159,0.0003230567723179318,0.07360743062605844,0.07487381317354473,False,0.6835046049853689
deep,70000,18.0,8,40000,80000,0,BPSK,0.004127205403645833,9.745910039026078e-05,0.003936185566880922,0.0043182252404107445,False,0.5124488475371296
deep,70000,18.0,8,40000,80000,1,QPSK,0.007996834309895832,0.00013454326000788156,0.007733129520280385,0.00826053909951128,False,1.1165783871614652
deep,70000,18.0,8,40000,80000,2,16QAM,0.028555356852213543,0.0002272543108502386,0.028109938402947076,0.02900077530148001,False,1.18882092038663
deep,70000,18.0,8,40000,80000,3,64QAM,0.07420261094835069,0.00030180406531902344,0.0736110749803254,0.07479414691637598,False,0.8389430304268226
deep,70000,18.0,9,45000,90000,0,BPSK,0.004148611111111111,9.233087518946736e-05,0.003967642595739755,0.004329579626482467,False,0.5752174975584682
deep,70000,18.0,9,45000,90000,1,QPSK,0.00801277126736111,0.00012724007484419135,0.0077633807206664955,0.008262161814055726,False,1.0222765179580924
deep,70000,18.0,9,45000,90000,2,16QAM,0.028562599464699075,0.00021440903937275667,0.028142357747528473,0.028982841181869678,False,0.9954062908573674
deep,70000,18.0,9,45000,90000,3,64QAM,0.07420850573881173,0.00028459924731604266,0.07365069121407228,0.07476632026355118,False,0.7402611282144599
deep,70000,18.0,10,50000,100000,0,BPSK,0.004177194010416667,8.802542790818513e-05,0.004004664171716624,0.00434972384911671,False,0.4896915121917426
deep,70000,18.0,10,50000,100000,1,QPSK,0.008042887369791666,0.00012122486497964095,0.0078052866344315705,0.008280488105151763,False,1.0890100534895104
deep,70000,18.0,10,50000,100000,2,16QAM,0.028549864908854167,0.00020369351512307873,0.028150625619212933,0.0289491041984954,False,1.2453879866209785
deep,70000,18.0,10,50000,100000,3,64QAM,0.0741498263888889,0.00027010636438381375,0.07362041791469662,0.07467923486308117,False,0.9735906162170017
deep,70000,18.0,11,55000,110000,0,BPSK,0.004179060132575758,8.39775212751451e-05,0.004014464190876473,0.004343656074275042,False,0.138136097473559
deep,70000,18.0,11,55000,110000,1,QPSK,0.008044756155303031,0.00011558563049568413,0.00781820831953149,0.008271303991074572,False,0.5841447325364568
deep,70000,18.0,11,55000,110000,2,16QAM,0.028540564334753788,0.00019423280484459399,0.028159868037258385,0.02892126063224919,False,0.7459174195084637
deep,70000,18.0,11,55000,110000,3,64QAM,0.07414942589962122,0.00025750487604841445,0.07364471634256632,0.07465413545667611,False,0.62150814571814
deep,70000,18.0,12,60000,120000,0,BPSK,0.004159049479166667,8.00251790907479e-05,0.0040022001281488015,0.0043158988301845325,False,0.24338489962036897
deep,70000,18.0,12,60000,120000,1,QPSK,0.008021877712673611,0.00011038131224237268,0.007805530340678561,0.008238225084668661,False,0.10623935765543528
deep,70000,18.0,12,60000,120000,2,16QAM,0.028490498860677085,0.00018572227985608016,0.028126483192159168,0.028854514529195,False,0.28168438531537965
deep,70000,18.0,12,60000,120000,3,64QAM,0.07405209689670139,0.000246392333306318,0.07356916792342101,0.07453502586998177,False,0.29510305835377015
deep,70000,18.0,13,65000,130000,0,BPSK,0.004124454126602564,7.638653273018902e-05,0.003974736522451393,0.004274171730753735,False,0.6613170436456023
deep,70000,18.0,13,65000,130000,1,QPSK,0.007985106169871794,0.00010556116792081586,0.007778206280746995,0.008192006058996594,False,0.3057613962395778
deep,70000,18.0,13,65000,130000,2,16QAM,0.02844053986378205,0.00017808659331378435,0.02809149014088703,0.02878958958667707,False,0.12734647692073833
deep,70000,18.0,13,65000,130000,3,64QAM,0.07397147352430555,0.0002365386087653256,0.07350785785112551,0.0744350891974856,False,0.25765968111813314
deep,70000,18.0,14,70000,140000,0,BPSK,0.004110579427083334,7.326188581083514e-05,0.003966986130894096,0.004254172723272571,False,0.7329445216999526
deep,70000,18.0,14,70000,140000,1,QPSK,0.00798158714657738,0.00010148504776268585,0.007782676452962516,0.008180497840192244,False,0.3879091148913694
deep,70000,18.0,14,70000,140000,2,16QAM,0.02847270972842262,0.0001715744442103858,0.028136423817770262,0.028808995639074977,False,0.08589123502040671
deep,70000,18.0,14,70000,140000,3,64QAM,0.07403287527901786,0.00022798477345533077,0.07358602512304542,0.0744797254349903,False,0.22923545355691882
deep,70000,20.0,1,5000,10000,0,BPSK,0.002215690104166667,0.00019009253927326222,0.001843108727191073,0.0025882714811422606,False,0.04143882207999922
deep,70000,20.0,1,5000,10000,1,QPSK,0.004602473958333333,0.000278077400012157,0.004057442254309505,0.005147505662357161,False,0.2984925471548931
deep,70000,20.0,1,5000,10000,2,16QAM,0.017986002604166666,0.0005084248065806075,0.016989489983268675,0.018982515225064656,False,0.4054556877181495
deep,70000,20.0,1,5000,10000,3,64QAM,0.051532118055555555,0.0007398338642041222,0.050082043681715475,0.052982192429395635,False,0.12586079305020567
deep,70000,20.0,2,10000,20000,0,BPSK,0.0023271484375,0.00014665070055116326,0.00203971306441972,0.00261458381058028,False,0.10965056352816757
deep,70000,20.0,2,10000,20000,1,QPSK,0.0046423828125,0.00020354569727679616,0.004243433245837479,0.005041332379162521,False,0.36718028264731495
deep,70000,20.0,2,10000,20000,2,16QAM,0.017928694661458335,0.0003613965695040072,0.01722035738523048,0.018637031937686187,False,0.5200271416446078
deep,70000,20.0,2,10000,20000,3,64QAM,0.05139771050347222,0.000522950266052933,0.050372727982008474,0.05242269302493597,False,0.1794744969369241
deep,70000,20.0,3,15000,30000,0,BPSK,0.002431792534722222,0.00012311944962852746,0.0021904784134503083,0.002673106655994136,False,0.6354213710237244
deep,70000,20.0,3,15000,30000,1,QPSK,0.004786154513888889,0.0001697838925733115,0.004453378084445198,0.005118930943332579,False,0.7561641944324954
deep,70000,20.0,3,15000,30000,2,16QAM,0.018008403862847223,0.00029891467751272757,0.017422531094922276,0.01859427663077217,False,0.9460387849655647
deep,70000,20.0,3,15000,30000,3,64QAM,0.051276128472222224,0.00042908739036443607,0.05043511718710793,0.05211713975733652,False,0.6164438012807766
deep,70000,20.0,4,20000,40000,0,BPSK,0.0023396484375,0.00010330940485758672,0.00213716200397913,0.0025421348710208697,False,0.2640449691036571
deep,70000,20.0,4,20000,40000,1,QPSK,0.004659684244791667,0.0001439761316590898,0.004377491026739851,0.004941877462843483,False,0.2605698492020802
deep,70000,20.0,4,20000,40000,2,16QAM,0.017850016276041665,0.0002559708368407527,0.01734831343583379,0.01835171911624954,False,0.25567443435484144
deep,70000,20.0,4,20000,40000,3,64QAM,0.05112415093315972,0.00036955211138936235,0.05039982879483657,0.051848473071482874,False,0.06783212475870284
deep,70000,20.0,5,25000,50000,0,BPSK,0.0023463541666666667,9.217512336258419e-05,0.002165690924876002,0.0025270174084573317,False,0.3966600809512286
deep,70000,20.0,5,25000,50000,1,QPSK,0.004681197916666667,0.0001290421377419781,0.00442827532669239,0.004934120506640944,False,0.3844399440661871
deep,70000,20.0,5,25000,50000,2,16QAM,0.017850406901041668,0.0002291806455700382,0.01740121283572439,0.018299600966358943,False,0.2523544026998841
deep,70000,20.0,5,25000,50000,3,64QAM,0.05113236545138889,0.0003307137237733159,0.05048416655279319,0.05178056434998459,False,0.31103533595567284
deep,70000,20.0,6,30000,60000,0,BPSK,0.0023775390625,8.441933052953735e-05,0.002212077174662107,0.002543000950337893,False,1.0416345345982614
deep,70000,20.0,6,30000,60000,1,QPSK,0.004733517795138889,0.00011843237799475914,0.004501390334269161,0.004965645256008617,False,1.0038730010339592
deep,70000,20.0,6,30000,60000,2,16QAM,0.01789808756510417,0.00021015524111200318,0.017486183292524642,0.018309991837683694,False,0.9406660460546716
deep,70000,20.0,6,30000,60000,3,64QAM,0.05113798285590278,0.00030258512504275216,0.05054491601081899,0.05173104970098657,False,0.8703377181886148
deep,70000,20.0,7,35000,70000,0,BPSK,0.0024364118303571427,7.902089085169334e-05,0.002281530884287824,0.0025912927764264616,False,1.0725823837844837
deep,70000,20.0,7,35000,70000,1,QPSK,0.004823753720238095,0.00011100539469360217,0.004606183146638635,0.005041324293837555,False,1.1610964465356262
deep,70000,20.0,7,35000,70000,2,16QAM,0.018040704055059524,0.00019602268453300988,0.017656499593374824,0.018424908516744224,False,1.2926630507307353
deep,70000,20.0,7,35000,70000,3,64QAM,0.05129439484126984,0.00028136108712321776,0.05074292711050833,0.051845862572031345,False,1.3507090267360238
deep,70000,20.0,8,40000,80000,0,BPSK,0.0024148274739583336,7.349921232325546e-05,0.002270769017804753,0.002558885930111914,False,1.240318273505412
deep,70000,20.0,8,40000,80000,1,QPSK,0.004800472005208333,0.00010335317663531099,0.004597899779003123,0.005003044231413543,False,1.378586273729273
deep,70000,20.0,8,40000,80000,2,16QAM,0.018062837727864583,0.00018309120095242245,0.017703978973997836,0.01842169648173133,False,1.6053186877696328
deep,70000,20.0,8,40000,80000,3,64QAM,0.051376643880208336,0.00026314494610102954,0.05086087978585032,0.05189240797456635,False,1.7620733155467085
deep,70000,20.0,9,45000,90000,0,BPSK,0.0024529296875,6.996287157546544e-05,0.0023158024592120877,0.0025900569157879124,False,0.8311892757772251
deep,70000,20.0,9,45000,90000,1,QPSK,0.00486962890625,9.815470410863416e-05,0.0046772456861970775,0.005062012126302923,False,0.867017835927154
deep,70000,20.0,9,45000,90000,2,16QAM,0.018246184172453703,0.00017375904180750275,0.017905616450510996,0.01858675189439641,False,0.974315363187258
deep,70000,20.0,9,45000,90000,3,64QAM,0.051616415895061725,0.0002492475343612908,0.05112789072771359,0.05210494106240986,False,1.1710134946942525
deep,70000,20.0,10,50000,100000,0,BPSK,0.0024389192708333335,6.628662830497525e-05,0.002308997479355582,0.002568841062311085,False,1.0059297504003029
deep,70000,20.0,10,50000,100000,1,QPSK,0.004831315104166667,9.286887888672859e-05,0.0046492921015486785,0.005013338106784655,False,1.0704784662740963
deep,70000,20.0,10,50000,100000,2,16QAM,0.0181635888671875,0.00016427011978004179,0.017841619432418618,0.018485558301956383,False,1.1427322185027402
deep,70000,20.0,10,50000,100000,3,64QAM,0.05155930555555555,0.0002358936659661195,0.05109695397026196,0.052021657140849144,False,1.2478070444566798
deep,70000,20.0,11,55000,110000,0,BPSK,0.002436138731060606,6.30635546968865e-05,0.0023125341638547087,0.0025597432982665037,False,1.2151818770184089
deep,70000,20.0,11,55000,110000,1,QPSK,0.0048377663352272724,8.84967220464598e-05,0.004664312760016211,0.005011219910438334,False,1.2888934211185632
deep,70000,20.0,11,55000,110000,2,16QAM,0.018223715672348484,0.0001567412927638986,0.017916502738531244,0.018530928606165724,False,1.5282155414514902
deep,70000,20.0,11,55000,110000,3,64QAM,0.051671550465593435,0.00022517046834182706,0.05123021634764346,0.05211288458354341,False,1.7561259913778273
deep,70000,20.0,12,60000,120000,0,BPSK,0.002430278862847222,6.0140975193536915e-05,0.00231240255146789,0.0025481551742265545,False,1.1329549621815
deep,70000,20.0,12,60000,120000,1,QPSK,0.004829475911458333,8.455581160603317e-05,0.004663746520710508,0.004995205302206158,False,1.2328930534556997
deep,70000,20.0,12,60000,120000,2,16QAM,0.01821477728949653,0.00014996519341893043,0.017920845510395425,0.018508709068597633,False,1.5021739244270707
deep,70000,20.0,12,60000,120000,3,64QAM,0.0516785888671875,0.00021549752127645772,0.051256213725485646,0.052100964008889354,False,1.702110894699538
deep,70000,20.0,13,65000,130000,0,BPSK,0.0024302684294871795,5.763102471991846e-05,0.0023173116210361395,0.0025432252379382196,False,1.0083628532670115
deep,70000,20.0,13,65000,130000,1,QPSK,0.004830028044871795,8.12517089524512e-05,0.00467077469532499,0.004989281394418599,False,1.0179767582805883
deep,70000,20.0,13,65000,130000,2,16QAM,0.018207320462740383,0.000144069529672508,0.017924944184582268,0.0184896967408985,False,0.9592578505378363
deep,70000,20.0,13,65000,130000,3,64QAM,0.0516838366386218,0.0002069901693528025,0.05127813590669031,0.05208953737055329,False,1.0491079486600672
deep,70000,20.0,14,70000,140000,0,BPSK,0.002417680431547619,5.526557844359204e-05,0.0023093598977981787,0.0025260009652970593,False,0.8658467181524245
deep,70000,20.0,14,70000,140000,1,QPSK,0.004813174293154762,7.805149575955446e-05,0.004660193361466035,0.004966155224843488,False,1.0440778989031696
deep,70000,20.0,14,70000,140000,2,16QAM,0.018193910435267857,0.00013863492697275214,0.017922185978401263,0.01846563489213445,False,1.187960788943687
deep,70000,20.0,14,70000,140000,3,64QAM,0.051675915333581346,0.00019935565855062686,0.05128517824282212,0.052066652424340575,False,1.2925049867488891
deep,70000,22.0,1,5000,10000,0,BPSK,0.0016739583333333333,0.00016653938093205454,0.0013475411467065064,0.0020003755199601604,False,1.0132752060445178
deep,70000,22.0,1,5000,10000,1,QPSK,0.0033529296875,0.0002433717154449942,0.0028759211252278112,0.0038299382497721884,False,1.1786683643224376
deep,70000,22.0,1,5000,10000,2,16QAM,0.012328011067708334,0.00043881911424235024,0.011467925603793326,0.01318809653162334,False,1.6038843279935406
deep,70000,22.0,1,5000,10000,3,64QAM,0.036234342447916665,0.0006564528045991803,0.034947694950902275,0.037520989944931055,False,1.3932031457917395
deep,70000,22.0,2,10000,20000,0,BPSK,0.0016606770833333332,0.0001228566798169533,0.0014198779908921049,0.0019014761757745616,False,0.7466485020937152
deep,70000,22.0,2,10000,20000,1,QPSK,0.003253629557291667,0.0001725088246005802,0.0029155122610745295,0.0035917468535088043,False,0.9120683175172425
deep,70000,22.0,2,10000,20000,2,16QAM,0.012152457682291666,0.00030710406329383165,0.011550533718235756,0.012754381646347577,False,2.026924517204892
deep,70000,22.0,2,10000,20000,3,64QAM,0.03598314887152778,0.00046073376088998286,0.035080110700183416,0.036886187042872144,False,2.210207493886397
deep,70000,22.0,3,15000,30000,0,BPSK,0.0015356770833333333,9.574657385524026e-05,0.0013480137985770625,0.0017233403680896042,False,0.1622819664300809
deep,70000,22.0,3,15000,30000,1,QPSK,0.0030731011284722224,0.00013503709710159547,0.0028084284181530954,0.0033377738387913494,False,0.1421429031007725
deep,70000,22.0,3,15000,30000,2,16QAM,0.011869731987847222,0.0002449589965395398,0.011389612354629724,0.01234985162106472,False,0.8240555243174857
deep,70000,22.0,3,15000,30000,3,64QAM,0.03551018156828704,0.0003716374857649721,0.03478177209618769,0.03623859104038638,False,1.0487282827455802
deep,70000,22.0,4,20000,40000,0,BPSK,0.0015408365885416666,8.319264084286816e-05,0.0013777790124896452,0.0017038941645936881,False,0.6704632814629014
deep,70000,22.0,4,20000,40000,1,QPSK,0.0030810465494791666,0.00011703515144614055,0.0028516576526447313,0.003310435446313602,False,0.5182384434593973
deep,70000,22.0,4,20000,40000,2,16QAM,0.01193702392578125,0.00021248668128787937,0.011520550030457006,0.012353497821105494,False,0.5911589297303897
deep,70000,22.0,4,20000,40000,3,64QAM,0.03574403211805555,0.000322507830617499,0.03511191677004526,0.03637614746606585,False,0.7630252377254607
deep,70000,22.0,5,25000,50000,0,BPSK,0.0014691145833333333,7.25763054788848e-05,0.001326865024594719,0.0016113641420719476,False,0.34769134347616343
deep,70000,22.0,5,25000,50000,1,QPSK,0.0029781380208333333,0.0001023008005146256,0.002777628451824667,0.0031786475898419996,False,0.22744698378718858
deep,70000,22.0,5,25000,50000,2,16QAM,0.011810283203125,0.00018747170413127174,0.011442838663027708,0.012177727743222294,False,0.897998363140846
deep,70000,22.0,5,25000,50000,3,64QAM,0.035750835503472224,0.0002866028884233518,0.035189093842162456,0.03631257716478199,False,1.1241856707432192
deep,70000,22.0,6,30000,60000,0,BPSK,0.0014704535590277779,6.617722809418757e-05,0.0013407461919631703,0.0016001609260923855,False,0.9052448346044037
deep,70000,22.0,6,30000,60000,1,QPSK,0.0029824544270833334,9.333057309053492e-05,0.0027995265038258848,0.003165382350340782,False,0.8223109766561995
deep,70000,22.0,6,30000,60000,2,16QAM,0.011810921223958333,0.00017125896087276697,0.01147525366064771,0.012146588787268956,False,0.1838646081761007
deep,70000,22.0,6,30000,60000,3,64QAM,0.03566026294849537,0.0002617630853854458,0.0351472073011399,0.036173318595850844,False,0.5354437018092398
deep,70000,22.0,7,35000,70000,0,BPSK,0.0015323474702380953,6.284710246184998e-05,0.0014091671494128695,0.0016555277910633211,False,0.1465067531686818
deep,70000,22.0,7,35000,70000,1,QPSK,0.003063295200892857,8.831049965638712e-05,0.0028902066215663385,0.003236383780219376,False,0.21995302025741448
deep,70000,22.0,7,35000,70000,2,16QAM,0.011883333333333333,0.0001601315664516622,0.011569475463088074,0.012197191203578591,False,1.0487105762202171
deep,70000,22.0,7,35000,70000,3,64QAM,0.03566873604910714,0.00024332183808701486,0.035191825246456594,0.03614564685175769,False,1.110551755773613
deep,70000,22.0,8,40000,80000,0,BPSK,0.0015594889322916668,5.94914383798451e-05,0.0014428857130671703,0.0016760921515161632,False,0.23035828932330749
deep,70000,22.0,8,40000,80000,1,QPSK,0.0030951497395833335,8.336012277942404e-05,0.0029317638989356624,0.0032585355802310046,False,0.08356636681934015
deep,70000,22.0,8,40000,80000,2,16QAM,0.011927421061197917,0.00015043529223348744,0.011632567888420282,0.012222274233975552,False,0.9115789397329457
deep,70000,22.0,8,40000,80000,3,64QAM,0.035681190321180556,0.0002280710920499047,0.035234170980762744,0.03612820966159837,False,0.9474621577895801
deep,70000,22.0,9,45000,90000,0,BPSK,0.0015838469328703704,5.670125301929987e-05,0.0014727124769525427,0.0016949813887881982,False,0.7819199651036215
deep,70000,22.0,9,45000,90000,1,QPSK,0.00312890625,7.931304611096634e-05,0.002973452679622506,0.0032843598203774944,False,0.5104758111849
deep,70000,22.0,9,45000,90000,2,16QAM,0.011965693721064815,0.00014237589426961117,0.011686636968296377,0.012244750473833253,False,0.6118499873587561
deep,70000,22.0,9,45000,90000,3,64QAM,0.03577432484567901,0.00021539648965405108,0.035352147725957066,0.03619650196540095,False,0.7197176809893236
deep,70000,22.0,10,50000,100000,0,BPSK,0.00158138671875,5.380581230586724e-05,0.0014759273266305001,0.0016868461108694999,False,0.6268907564067082
deep,70000,22.0,10,50000,100000,1,QPSK,0.00312921875,7.524584941596437e-05,0.0029817368851447097,0.0032767006148552904,False,0.49732622407482807
deep,70000,22.0,10,50000,100000,2,16QAM,0.011951253255208334,0.00013502587031507832,0.01168660254939078,0.012215903961025888,False,0.5204905663467084
deep,70000,22.0,10,50000,100000,3,64QAM,0.035743446180555555,0.0002042717810926538,0.035343073489613956,0.03614381887149715,False,0.5663306520184958
deep,70000,22.0,11,55000,110000,0,BPSK,0.0015745501893939394,5.1359250149824866e-05,0.0014738860591002826,0.0016752143196875962,False,0.11201127490806301
deep,70000,22.0,11,55000,110000,1,QPSK,0.0031151899857954544,7.164989683789973e-05,0.002974756187993171,0.003255623783597738,False,0.06034187252958278
deep,70000,22.0,11,55000,110000,2,16QAM,0.01192494081439394,0.00012852515637585217,0.01167303150789727,0.01217685012089061,False,0.8404311591217846
deep,70000,22.0,11,55000,110000,3,64QAM,0.03569231080334596,0.0001945791194465482,0.035310935729230726,0.03607368587746119,False,1.0495931243485566
deep,70000,22.0,12,60000,120000,0,BPSK,0.0015588270399305556,4.8738468790428365e-05,0.001463299641101316,0.0016543544387597952,False,0.48544536730999444
deep,70000,22.0,12,60000,120000,1,QPSK,0.0030984293619791665,6.816641335955397e-05,0.0029648231917944407,0.0032320355321638922,False,0.3635248300275758
deep,70000,22.0,12,60000,120000,2,16QAM,0.011899357096354167,0.0001227733860329569,0.011658721259729572,0.012139992932978762,False,0.6115870233814206
deep,70000,22.0,12,60000,120000,3,64QAM,0.03563649992766204,0.00018611285377828453,0.0352717187342566,0.03600128112106748,False,0.9468871032528543
deep,70000,22.0,13,65000,130000,0,BPSK,0.0015560446714743589,4.6808037258156145e-05,0.0014643009184483729,0.0016477884245003449,False,0.9850609314179887
deep,70000,22.0,13,65000,130000,1,QPSK,0.0030937074318910258,6.547221519614996e-05,0.002965381890106572,0.0032220329736754798,False,0.9611430812860006
deep,70000,22.0,13,65000,130000,2,16QAM,0.01188529021434295,0.0001178739018514589,0.011654257366714089,0.01211632306197181,False,0.07281042708761214
deep,70000,22.0,13,65000,130000,3,64QAM,0.035593850994925215,0.00017873005652621426,0.035243540084133836,0.035944161905716594,False,0.6058979281981062
deep,70000,22.0,14,70000,140000,0,BPSK,0.0015433407738095239,4.480000516095113e-05,0.0014555327636940596,0.001631148783924988,False,0.6782362174728358
deep,70000,22.0,14,70000,140000,1,QPSK,0.0030794061569940478,6.276323895609023e-05,0.002956390208640111,0.0032024221053479846,False,0.7175494766029205
deep,70000,22.0,14,70000,140000,2,16QAM,0.011882529994419643,0.00011339299858844884,0.011660279717186283,0.012104780271653003,False,0.29456683125446326
deep,70000,22.0,14,70000,140000,3,64QAM,0.03563529730902778,0.00017212938721307804,0.03529792371009015,0.03597267090796541,False,0.9361500924431165
deep,70000,22.5,1,5000,10000,0,BPSK,0.0011319010416666667,0.00013987466643695048,0.0008577466954502438,0.0014060553878830896,False,0.012101002582152652
deep,70000,22.5,1,5000,10000,1,QPSK,0.0024189127604166668,0.00020140103176567725,0.002024166738155939,0.0028136587826773944,False,0.07806253360420681
deep,70000,22.5,1,5000,10000,2,16QAM,0.010254801432291667,0.00038362557251828974,0.009502895310155818,0.011006707554427515,True,0.20775456095284592
deep,70000,22.5,1,5000,10000,3,64QAM,0.03202211371527778,0.000605314236911379,0.030835697810931477,0.03320852961962408,False,0.715541490121879
deep,70000,22.5,2,10000,20000,0,BPSK,0.00124755859375,0.00010539116324410275,0.0010409919137915587,0.0014541252737084415,False,0.1899499746817425
deep,70000,22.5,2,10000,20000,1,QPSK,0.0025823404947916666,0.0001503059632529439,0.0022877408068158966,0.0028769401827674367,False,0.49258399325045876
deep,70000,22.5,2,10000,20000,2,16QAM,0.010417415364583333,0.0002775092096976861,0.009873497313575869,0.010961333415590798,True,0.8083722300820723
deep,70000,22.5,2,10000,20000,3,64QAM,0.032085465494791666,0.0004317981202782918,0.031239141179046213,0.03293178981053712,False,1.1782265810261792
deep,70000,22.5,3,15000,30000,0,BPSK,0.0012674913194444444,8.738488803214484e-05,0.0010962169389014404,0.0014387656999874483,False,1.330139933676348
deep,70000,22.5,3,15000,30000,1,QPSK,0.0026105143229166665,0.00012353816381925427,0.002368379521830928,0.0028526491240024048,False,1.3585280134725017
deep,70000,22.5,3,15000,30000,2,16QAM,0.010555848524305555,0.00022788563679475144,0.010109192676187843,0.011002504372423267,False,0.9420064333352142
deep,70000,22.5,3,15000,30000,3,64QAM,0.032437351707175925,0.0003544971432892117,0.03174253730632907,0.03313216610802278,False,0.907534894671942
deep,70000,22.5,4,20000,40000,0,BPSK,0.0013541666666666667,7.91097580543264e-05,0.0011991115408801869,0.0015092217924531465,False,1.4459604397485488
deep,70000,22.5,4,20000,40000,1,QPSK,0.002727099609375,0.00011054070655998444,0.00251043982451743,0.0029437593942325696,False,1.226371798283391
deep,70000,22.5,4,20000,40000,2,16QAM,0.010684423828125,0.00020087016126932794,0.010290718312037116,0.011078129344212883,False,0.8182950862058009
deep,70000,22.5,4,20000,40000,3,64QAM,0.032439689127604164,0.0003093559633103022,0.031833351439515975,0.03304602681569235,False,0.7738319650133283
deep,70000,22.5,5,25000,50000,0,BPSK,0.0013632682291666667,7.007979762500836e-05,0.0012259118258216503,0.001500624632511683,False,1.2320468374915645
deep,70000,22.5,5,25000,50000,1,QPSK,0.002755416666666667,9.886840415266374e-05,0.002561634594527446,0.0029491987388058877,False,1.1502595470562331
deep,70000,22.5,5,25000,50000,2,16QAM,0.010742171223958333,0.0001804460630898682,0.01038849694030219,0.011095845507614475,False,1.2399352639391854
deep,70000,22.5,5,25000,50000,3,64QAM,0.03247708333333333,0.0002773226753276825,0.03193353088969107,0.03302063577697559,False,1.5087097957929008
deep,70000,22.5,6,30000,60000,0,BPSK,0.0013660373263888889,6.36079108222707e-05,0.0012413658211772383,0.0014907088316005394,False,1.0723123833760972
deep,70000,22.5,6,30000,60000,1,QPSK,0.0027643391927083334,9.018425188394098e-05,0.0025875780590158093,0.0029411003264008576,False,1.213100451785814
deep,70000,22.5,6,30000,60000,2,16QAM,0.010765627712673611,0.00016494972277220651,0.010442326256040087,0.011088929169307135,False,1.2978335500304048
deep,70000,22.5,6,30000,60000,3,64QAM,0.032494816984953705,0.00025342375985265466,0.031998106415642505,0.032991527554264904,False,1.4899546953356568
deep,70000,22.5,7,35000,70000,0,BPSK,0.0013416666666666666,5.841200963973354e-05,0.0012271791277727888,0.0014561542055605444,False,0.9738137726511283
deep,70000,22.5,7,35000,70000,1,QPSK,0.002720121837797619,8.261681420935944e-05,0.0025581928819472743,0.0028820507936479635,False,1.1148893319563804
deep,70000,22.5,7,35000,70000,2,16QAM,0.010711332775297618,0.00015174660064346592,0.010413909438036426,0.011008756112558811,False,1.5117392200848014
deep,70000,22.5,7,35000,70000,3,64QAM,0.03246220703125,0.00023398770355356576,0.032003591132285014,0.03292082293021499,False,1.951060726767318
