mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
3,64QAM,6,26.0,35000,322560000,5048054,0.01564996899801587,17989,0.5139714285714285,0.015649968998015865,0.04480440039136881,0.00023948959383477482
0,BPSK,1,28.0,35000,53760000,17637,0.00032806919642857144,301,0.0086,0.0003280691964285715,0.00801661758115598,4.285062341353446e-05
1,QPSK,2,28.0,35000,107520000,73186,0.0006806733630952381,693,0.0198,0.0006806733630952381,0.010984199543593249,5.871301622869234e-05
2,16QAM,4,28.0,35000,215040000,647382,0.003010518973214286,3583,0.10237142857142857,0.0030105189732142863,0.02101038190718305,0.00011230521523136146
3,64QAM,6,28.0,35000,322560000,3282225,0.010175548735119047,12830,0.36657142857142855,0.010175548735119043,0.0358808741641668,0.0001917913398003728
0,BPSK,1,28.5,30000,46080000,13826,0.00030004340277777776,227,0.007566666666666667,0.00030004340277777776,0.007465565648770252,4.3102463369703286e-05
1,QPSK,2,28.5,30000,92160000,56837,0.0006167209201388889,516,0.0172,0.0006167209201388889,0.01063000661008333,6.137237177819113e-05
2,16QAM,4,28.5,30000,184320000,485353,0.0026332085503472224,2711,0.09036666666666666,0.002633208550347223,0.019821776111553252,0.00011444107773821763
3,64QAM,6,28.5,30000,276480000,2470983,0.008937293836805556,9974,0.3324666666666667,0.008937293836805556,0.03372336456191976,0.00019470193607804259
0,BPSK,1,29.0,25000,38400000,9913,0.0002581510416666667,161,0.00644,0.0002581510416666667,0.006897860107880843,4.362589784423647e-05
1,QPSK,2,29.0,25000,76800000,40140,0.00052265625,376,0.01504,0.0005226562499999999,0.009589656584461741,6.065031357145993e-05
2,16QAM,4,29.0,25000,153600000,347861,0.0022647200520833333,1971,0.07884,0.0022647200520833338,0.018422652527146064,0.00011651508505527706
3,64QAM,6,29.0,25000,230400000,1781618,0.007732717013888889,7575,0.303,0.007732717013888889,0.03139863371370408,0.0001985823959053122
0,BPSK,1,29.5,25000,38400000,11171,0.00029091145833333334,183,0.00732,0.00029091145833333334,0.006906235613676704,4.36788691939782e-05
1,QPSK,2,29.5,25000,76800000,46056,0.0005996875,375,0.015,0.0005996874999999999,0.010116396836811715,6.398171143689549e-05
2,16QAM,4,29.5,25000,153600000,359511,0.00234056640625,1911,0.07644,0.0023405664062500007,0.01928591562835514,0.00012197484029487933
3,64QAM,6,29.5,25000,230400000,1744550,0.007571831597222222,6972,0.27888,0.007571831597222222,0.03194346710004866,0.00020202822479761494
0,BPSK,1,30.0,30000,46080000,17097,0.00037102864583333334,189,0.0063,0.0003710286458333333,0.008825199926353177,5.0952315531322725e-05
1,QPSK,2,30.0,30000,92160000,61706,0.0006695529513888889,396,0.0132,0.0006695529513888888,0.011834426288767984,6.832609203524979e-05
2,16QAM,4,30.0,30000,184320000,403230,0.0021876627604166666,1996,0.06653333333333333,0.0021876627604166658,0.01988317288032127,0.00011479555214797352
3,64QAM,6,30.0,30000,276480000,1869042,0.0067601345486111115,7559,0.25196666666666667,0.0067601345486111115,0.031107140621484886,0.00017959716011533842
